bug_id,bug_type,short_desc,product,component,assigned_to,bug_status,resolution,changeddate
327400,defect,Issues with Places UI buttons,Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 05:47:49
328243,defect,disband the browser shim,Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 05:57:09
329314,defect,"Pressing Ctrl+Z in Places Results in an Invalid Transaction Index Error, but last action is undone",Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 06:57:39
329488,defect,"Can't paste if no bookmark selected( [Exception... ""Component returned failure code: 0x80070057 (NS_ERROR_ILLEGAL_VALUE) [nsITreeView.isContainer]"" )",Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 07:22:36
329535,defect,Branch does not build with VC6,Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 06:24:21
329587,defect,Places controller claims to support all commands,Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 05:40:18
329657,defect,places trademarks-relevant files should be in content,Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 05:42:40
330024,defect,New Folder button in Places doesn't work until an item in the right pane is selected,Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 06:13:16
330031,defect,Refusal to delete bookmarks folder with separators in it,Firefox,Bookmarks & History,bugs,RESOLVED,DUPLICATE,2009-11-26 06:56:24
330143,defect,New Folder button should always create a new folder,Firefox,Bookmarks & History,bugs,RESOLVED,DUPLICATE,2009-11-26 05:21:05
330148,defect,"Places window misses shortcut key ""close"" functionality",Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 06:51:43
330926,defect,Error: PlacesOrganizer._places has no properties,Firefox,Bookmarks & History,bugs,RESOLVED,WORKSFORME,2009-11-26 07:00:00
331523,defect,Places crashes after creating new separator,Firefox,Bookmarks & History,bugs,RESOLVED,FIXED,2009-11-26 06:26:46
191524,defect,Options Dialog UI,Firefox,Settings UI,bugzilla,RESOLVED,DUPLICATE,2006-08-27 05:25:46
231054,defect,Privacy Options Reorganization,Firefox,Settings UI,bugzilla,RESOLVED,DUPLICATE,2006-08-27 05:30:30
806460,defect,NS_ERROR_ILLEGAL_VALUE in nsINavBookmarksService.insertBookmark while inserting query,Firefox,Sync,bugzilla,RESOLVED,FIXED,2018-09-24 14:24:50
883595,defect,Extend Sync error bar duration,Firefox,Sync,bugzilla,RESOLVED,FIXED,2018-09-24 14:24:50
970084,defect,Update object format docs for Sync 1.5,Firefox,Sync,bugzilla,RESOLVED,FIXED,2018-09-24 14:26:19
1460426,enhancement,Add PROCESS_MITIGATION_IMAGE_LOAD_POLICY to bootstrap process,Firefox,General,bugzilla,RESOLVED,FIXED,2018-05-10 09:49:13
1460433,enhancement,Implement failure logging for bootstrap process,Firefox,General,bugzilla,RESOLVED,FIXED,2019-03-06 12:18:33
1460995,enhancement,Bootstrap process: CreateProcess call failing on Windows 7,Firefox,General,bugzilla,RESOLVED,FIXED,2018-05-13 15:04:12
1460996,defect,Bootstrap process should always convert argv[0] to absolute path,Firefox,General,bugzilla,RESOLVED,FIXED,2018-07-11 05:09:02
1462187,enhancement,Bootstrap process using incorrect version for PreferSystem32 mitigation policy,Firefox,General,bugzilla,RESOLVED,FIXED,2018-05-17 08:36:11
1475067,enhancement,Bootstrap process: Faster processing of UNICODE_STRINGs in blocklist,Firefox,General,bugzilla,RESOLVED,FIXED,2018-07-12 14:58:21
1477790,enhancement,Add the ability for firefox.exe to use the launcher process by default,Firefox,General,bugzilla,RESOLVED,FIXED,2019-08-29 08:25:15
1479057,enhancement,Launcher process: Improved sanity checks in nt::PEHeaders,Firefox,General,bugzilla,RESOLVED,FIXED,2018-08-09 03:16:54
1481635,enhancement,Launcher process improvements for automation and UAC-disabled configurations,Firefox,General,bugzilla,RESOLVED,FIXED,2018-08-14 11:18:57
1481958,enhancement,Add binary version checking to TestNativeNt,Firefox,General,bugzilla,RESOLVED,FIXED,2018-08-11 06:19:09
1482219,enhancement,Fix clang-cl warnings in NativeNt.h,Firefox,General,bugzilla,RESOLVED,FIXED,2018-08-11 06:19:17
1486901,enhancement,Browser restarts should use launcher process when --enable-launcher-process is set,Firefox,General,bugzilla,RESOLVED,FIXED,2018-09-05 15:11:06
1488546,enhancement,Skip safe mode keypress checks in launcher process,Firefox,General,bugzilla,RESOLVED,FIXED,2018-09-07 11:16:14
1488554,enhancement,Enable the launcher process by default on Nightly,Firefox,General,bugzilla,RESOLVED,FIXED,2020-03-13 06:25:51
1488625,defect,Launcher process ignoring --no-deelevate when UAC disabled,Firefox,General,bugzilla,RESOLVED,FIXED,2018-09-05 21:40:19
1488627,defect,PGO broken when launcher process is enabled by default,Firefox,General,bugzilla,RESOLVED,FIXED,2018-09-21 01:18:40
1488872,enhancement,Launcher process: Treat --marionette as implicit --wait-for-browser,Firefox,General,bugzilla,RESOLVED,FIXED,2018-09-05 21:40:34
1493845,enhancement,Launcher process: Disable cross-process DLL blocklist in ASAN builds,Firefox,General,bugzilla,RESOLVED,FIXED,2018-09-25 14:54:23
1495049,enhancement,Launcher process: Treat headless mode as implicit --wait-for-browser,Firefox,General,bugzilla,RESOLVED,FIXED,2021-01-28 14:20:41
1504247,defect,Define a high-resolution page load time histogram,Firefox,Tabbed Browser,bugzilla,RESOLVED,FIXED,2019-01-30 10:41:56
1511078,defect,Temporary mechanism for runtime disabling of launcher process,Firefox,General,bugzilla,RESOLVED,FIXED,2019-01-17 17:32:54
1520617,enhancement,LauncherRegistryInfo::ClearStartTimestamps should only block resetting when force-disabled,Firefox,General,bugzilla,RESOLVED,FIXED,2019-01-16 20:34:07
1529429,enhancement,Tie launcher process enablement to SHIELD pref on Nightly,Firefox,General,bugzilla,RESOLVED,FIXED,2019-02-26 11:43:13
1530539,enhancement,Set --enable-launcher-process to default to on past Nightly,Firefox,General,bugzilla,RESOLVED,FIXED,2019-02-28 03:09:15
1530809,enhancement,LaunchUnelevated should use ProcessRuntime to start COM instaed of STARegion,Firefox,General,bugzilla,RESOLVED,FIXED,2019-02-28 03:09:39
1531902,enhancement,Launcher process should remain fully enabled on Beta,Firefox,General,bugzilla,RESOLVED,FIXED,2019-05-03 11:31:10
1532562,defect,Inconsistent launcher process status between about:support and telemetry,Firefox,General,bugzilla,RESOLVED,DUPLICATE,2019-05-03 11:31:10
1536312,defect,Intermittent browser/components/customizableui/test/browser_884402_customize_from_overflow.js | Uncaught exception - undefined - timed out after 50 tries.,Firefox,Toolbars and Customization,bugzilla,RESOLVED,FIXED,2022-01-10 04:29:24
1543256,task,Add a command-line flag to force-enable the launcher process,Firefox,General,bugzilla,RESOLVED,FIXED,2019-05-01 11:12:45
1543807,enhancement,Launcher process should no longer depend on studies as of 68,Firefox,General,bugzilla,RESOLVED,FIXED,2019-05-16 08:39:18
1548324,task,Launcher process: Improved -force-launcher implementation,Firefox,General,bugzilla,RESOLVED,FIXED,2019-05-02 21:31:44
1558561,defect,Launcher Process needs to set length in RTL_OSVERSIONINFOW before calling RtlGetVersion,Firefox,General,bugzilla,RESOLVED,FIXED,2019-06-13 06:57:50
1561901,enhancement,Implement smart highlighting for search suggestions,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-07-12 02:59:42
1564538,task,Launcher process: Disable compiler emission of memset/memcpy calls in DllBlocklistWin.cpp,Firefox,General,bugzilla,RESOLVED,FIXED,2019-07-17 02:40:20
1568553,enhancement,Evaluate use of interstitial when clicking Send/Monitor buttons in FxA toolbar menu,Firefox,Firefox Accounts,bugzilla,RESOLVED,INVALID,2019-08-07 19:02:46
1573581,task,Add pref for megabar design update,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-10-30 03:36:18
1575010,enhancement,Pad megabar panel with horizontal space,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-08-24 15:21:54
1575360,enhancement,Add shadow effect to megabar when it's open,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-08-30 08:03:20
1575651,defect,Improve megabar behaviour when ui.popup.disable_autohide is enabled,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-08-27 02:36:08
1577000,defect,Fix Megabar breakout width on window resize,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-10-31 06:24:57
1579004,enhancement,Clicking empty parts of the toolbar should shrink the megabar,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-10-31 06:28:26
1583993,defect,Expanded megabar stays open after switching out of the Firefox window,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2022-01-10 05:31:25
1584273,enhancement,Disable the megabar animation when prefers-reduced-motion is true,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-10-31 06:30:46
1585458,defect,[Megabar] The Focused & Collapsed state uses the wrong border on macOS,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-10-30 03:15:40
1586026,defect,Megabar should always expand on new tab opens,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-11-14 03:57:51
1589696,defect,Restore end padding to TIP results,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2022-01-10 05:50:07
1593659,task,Put the search button behind a pref,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-11-05 04:50:55
1593661,task,Extend the megabar expanded status by 2px,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-11-05 02:09:27
1593664,task,Evaluate increasing font size on expanded state,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-02-12 07:44:26
1593825,task,Implement badged favicons,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-01-21 01:00:53
1597698,task,"move all megabar related prefs (stripHttps, searchIcon, ...) prefs under a common branch",Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-11-27 01:12:36
1599123,task,"Rename instances of ""search icon"" to ""search button""",Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2019-11-27 01:13:04
1604932,enhancement,Implement a Top Sites provider,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-01-10 16:38:37
1609699,defect,Rename browser.urlbar.searchTips pref to browser.urlbar.update1.searchTips,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-01-17 20:07:36
1610271,defect,"A promise chain failed to handle a rejection: can't access property ""updateCount"", updateManager is undefined - stack: lastBrowserUpdateDate@resource:///modules/UrlbarProviderSearchTips.jsm:415:7",Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-01-23 11:32:24
1613048,enhancement,Support browser.newtabpage.activity-stream.asrouter.userprefs.cfr.features pref for Search Tips,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-02-05 08:39:34
1613603,task,Add a localized alt attribute to the Interventions icon,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-02-06 13:51:50
1613699,task,Rename browser.urlbar.update1.expandTextOnFocus pref to ...update2...,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-02-07 05:09:17
1613855,enhancement,Set separate limits for the redirect and onboarding Search Tips,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-02-11 06:52:30
1613869,task,Enable urlbar.update1.* prefs on early Beta,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-02-26 05:55:53
1614651,enhancement,Add hidden pref to disable restrictions on Search Tips to help with testing,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-02-24 06:26:37
1615276,task,Add subtest to ensure urlbar.searchTips.shownCount prefs are being incremented correctly,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-02-19 22:31:33
1618878,defect,Synced tabs results disappear when the 2-lines layout is displayed,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-03-05 13:55:41
1619547,defect,Redirect Search tips (google.com) are flicker displayed,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2020-03-19 16:40:32
1627858,enhancement,Should have a user visible preference in about:preferences to disable Top Sites on focus,Firefox,Address Bar,bugzilla,RESOLVED,FIXED,2022-03-26 09:40:39
1149277,defect,Increase the Line-Height in Reader View from 1.44 rem to 1.6 rem,Firefox,General,bwinton,RESOLVED,FIXED,2015-04-07 00:42:01
1247342,defect,Create CDN endpoints and S3 buckets for remote new tab page,Firefox,New Tab Page,bwong,RESOLVED,FIXED,2018-01-08 11:49:30
1429156,enhancement,"Policy: Don't show ""Your Rights"" notification",Firefox,Enterprise Policies,bytesized,RESOLVED,WONTFIX,2018-03-12 12:41:13
1438243,enhancement,Improve the UI for about: pages blocked by policy,Firefox,Enterprise Policies,bytesized,RESOLVED,FIXED,2018-02-27 02:13:44
1460086,enhancement,Remove or disable pref: browser.policies.alternatePath,Firefox,Enterprise Policies,bytesized,RESOLVED,FIXED,2018-05-30 15:20:33
389274,defect,[FIX]Midas demo. (designMode) fails to work properly after restoring with session restore,Firefox,Session Restore,bzbarsky,RESOLVED,FIXED,2008-03-15 15:44:22
648045,defect,Mark the active tab in minimized windows as inactive,Firefox,General,bzbarsky,RESOLVED,FIXED,2014-05-15 12:31:30
1242972,defect,Make services/fxaccounts eslintable,Firefox,Sync,bzhao,RESOLVED,FIXED,2016-02-02 02:58:41
1242975,defect,Make services/sync eslintable,Firefox,Sync,bzhao,RESOLVED,FIXED,2018-09-24 14:24:50
1608308,task,add telemetry for libxul / omni.ja build ID matching to Corroborate.jsm,Firefox,General,cam,RESOLVED,FIXED,2021-01-05 19:43:52
1299296,defect,adjust how telemetry collected for arewee10syet,Firefox,Extension Compatibility,capsicava+bz,RESOLVED,FIXED,2016-09-22 12:51:19
1313408,defect,Performance Telemetry for SDK patches to Beta 50,Firefox,Extension Compatibility,capsicava+bz,RESOLVED,FIXED,2016-11-30 09:05:49
1553498,enhancement,Create about:certificates,Firefox,Security,carolina.jimenez.g,RESOLVED,FIXED,2019-05-24 03:05:31
1554700,enhancement,Set up an RPM handler for about:certificate,Firefox,Security,carolina.jimenez.g,RESOLVED,FIXED,2019-05-28 15:01:24
1557458,enhancement,Send certificate information to about:certificate,Firefox,Security,carolina.jimenez.g,RESOLVED,FIXED,2024-05-28 02:10:57
1563199,enhancement,Reformat the certificate for front-end use,Firefox,Security,carolina.jimenez.g,RESOLVED,FIXED,2019-07-25 09:26:25
